timestamp_ms,value,unit,event_name,event_name_normalized,runtime_ns,enabled_pct,metric_value,metric_unit,status
10.138756,311877.0,,instructions:u,instructions,1009079.0,21.0,0.1,insn per cycle,ok
10.138756,3196680.0,,cycles:u,cycles,2007246.0,43.0,nan,,ok
10.138756,76094.0,,branches:u,branches,2973190.0,64.0,nan,,ok
10.138756,6561.0,,branch-misses:u,branch-misses,4594429.0,100.0,8.62,of all branches,ok
10.138756,159262.0,,L1-dcache-loads:u,l1-dcache-loads,4594429.0,100.0,nan,,ok
10.138756,25053.0,,cache-references:u,cache-references,3585350.0,78.0,nan,,ok
10.138756,3610.0,,cache-misses:u,cache-misses,2587183.0,56.0,14.41,of all cache refs,ok
10.138756,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,0.0,nan,,ok
20.994111999999998,nan,,instructions:u,instructions,0.0,100.0,nan,,ok
20.994111999999998,nan,,cycles:u,cycles,0.0,100.0,nan,,ok
20.994111999999998,nan,,branches:u,branches,0.0,100.0,nan,,ok
20.994111999999998,nan,,branch-misses:u,branch-misses,0.0,100.0,nan,,ok
20.994111999999998,nan,,L1-dcache-loads:u,l1-dcache-loads,0.0,100.0,nan,,ok
20.994111999999998,nan,,cache-references:u,cache-references,0.0,100.0,nan,,ok
20.994111999999998,nan,,cache-misses:u,cache-misses,0.0,100.0,nan,,ok
20.994111999999998,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,100.0,nan,,ok
31.893536,nan,,instructions:u,instructions,0.0,0.0,nan,,ok
31.893536,nan,,cycles:u,cycles,0.0,0.0,nan,,ok
31.893536,nan,,branches:u,branches,0.0,0.0,nan,,ok
31.893536,0.0,,branch-misses:u,branch-misses,1109369.0,76.0,nan,,ok
31.893536,0.0,,L1-dcache-loads:u,l1-dcache-loads,1453635.0,100.0,nan,,ok
31.893536,0.0,,cache-references:u,cache-references,1453635.0,100.0,nan,,ok
31.893536,0.0,,cache-misses:u,cache-misses,1453635.0,100.0,nan,,ok
31.893536,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,0.0,nan,,ok
42.673732,208650.0,,instructions:u,instructions,2584406.0,63.0,0.24,insn per cycle,ok
42.673732,nan,,,,nan,nan,4.26,stalled cycles per insn,unknown
42.673732,872899.0,,cycles:u,cycles,1605565.0,39.0,nan,,ok
42.673732,6809.0,,branches:u,branches,1681549.0,40.0,nan,,ok
42.673732,1125.0,,branch-misses:u,branch-misses,1697017.0,40.0,16.52,of all branches,ok
42.673732,7900.0,,L1-dcache-loads:u,l1-dcache-loads,1205672.0,28.0,nan,,ok
42.673732,9960.0,,cache-references:u,cache-references,1499028.0,35.0,nan,,ok
42.673732,3993.0,,cache-misses:u,cache-misses,2500445.0,59.0,40.09,of all cache refs,ok
42.673732,888758.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,2005944.0,47.0,101.82,frontend cycles idle,ok
53.676268,23308.0,,instructions:u,instructions,1940110.0,31.0,0.02,insn per cycle,ok
53.676268,1504264.0,,cycles:u,cycles,3521165.0,57.0,nan,,ok
53.676268,2595.0,,branches:u,branches,4448005.0,73.0,nan,,ok
53.676268,821.0,,branch-misses:u,branch-misses,5431558.0,89.0,31.64,of all branches,ok
53.676268,52245.0,,L1-dcache-loads:u,l1-dcache-loads,6046303.0,100.0,nan,,ok
53.676268,14340.0,,cache-references:u,cache-references,4248222.0,70.0,nan,,ok
53.676268,873.0,,cache-misses:u,cache-misses,2657657.0,43.0,6.09,of all cache refs,ok
53.676268,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,0.0,nan,,ok
64.39465,38566.0,,instructions:u,instructions,8957813.0,42.0,0.01,insn per cycle,ok
64.39465,nan,,,,nan,nan,66.9,stalled cycles per insn,unknown
64.39465,3878417.0,,cycles:u,cycles,8434183.0,39.0,nan,,ok
64.39465,4560.0,,branches:u,branches,10415549.0,49.0,nan,,ok
64.39465,2018.0,,branch-misses:u,branch-misses,13405512.0,63.0,44.25,of all branches,ok
64.39465,152573.0,,L1-dcache-loads:u,l1-dcache-loads,13250622.0,62.0,nan,,ok
64.39465,45812.0,,cache-references:u,cache-references,12243328.0,57.0,nan,,ok
64.39465,2955.0,,cache-misses:u,cache-misses,12631503.0,59.0,6.45,of all cache refs,ok
64.39465,2579907.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,4989943.0,23.0,66.52,frontend cycles idle,ok
75.13940099999999,41424.0,,instructions:u,instructions,5408514.0,28.0,0.01,insn per cycle,ok
75.13940099999999,nan,,,,nan,nan,61.97,stalled cycles per insn,unknown
75.13940099999999,3902630.0,,cycles:u,cycles,7318481.0,39.0,nan,,ok
75.13940099999999,4113.0,,branches:u,branches,10228455.0,54.0,nan,,ok
75.13940099999999,1955.0,,branch-misses:u,branch-misses,13142308.0,70.0,47.53,of all branches,ok
75.13940099999999,154346.0,,L1-dcache-loads:u,l1-dcache-loads,13235090.0,70.0,nan,,ok
75.13940099999999,42413.0,,cache-references:u,cache-references,13221395.0,70.0,nan,,ok
75.13940099999999,2861.0,,cache-misses:u,cache-misses,11448325.0,61.0,6.75,of all cache refs,ok
75.13940099999999,2566867.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,3415716.0,18.0,65.77,frontend cycles idle,ok
85.845586,31536.0,,instructions:u,instructions,5914459.0,37.0,0.01,insn per cycle,ok
85.845586,nan,,,,nan,nan,71.07,stalled cycles per insn,unknown
85.845586,3006250.0,,cycles:u,cycles,6547015.0,41.0,nan,,ok
85.845586,3060.0,,branches:u,branches,8543355.0,53.0,nan,,ok
85.845586,1492.0,,branch-misses:u,branch-misses,10366355.0,65.0,48.76,of all branches,ok
85.845586,120697.0,,L1-dcache-loads:u,l1-dcache-loads,10248711.0,64.0,nan,,ok
85.845586,35297.0,,cache-references:u,cache-references,10086011.0,63.0,nan,,ok
85.845586,2859.0,,cache-misses:u,cache-misses,9422262.0,58.0,8.1,of all cache refs,ok
85.845586,2241219.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,3936542.0,24.0,74.55,frontend cycles idle,ok
96.666033,51994.0,,instructions:u,instructions,11173822.0,34.0,0.01,insn per cycle,ok
96.666033,nan,,,,nan,nan,73.08,stalled cycles per insn,unknown
96.666033,5793350.0,,cycles:u,cycles,10188738.0,31.0,nan,,ok
96.666033,5559.0,,branches:u,branches,14758619.0,45.0,nan,,ok
96.666033,2792.0,,branch-misses:u,branch-misses,18945676.0,58.0,50.22,of all branches,ok
96.666033,235094.0,,L1-dcache-loads:u,l1-dcache-loads,19934494.0,61.0,nan,,ok
96.666033,69221.0,,cache-references:u,cache-references,21073505.0,65.0,nan,,ok
96.666033,4771.0,,cache-misses:u,cache-misses,22210465.0,68.0,6.89,of all cache refs,ok
96.666033,3799578.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,8279916.0,25.0,65.59,frontend cycles idle,ok
107.442622,36393.0,,instructions:u,instructions,8786251.0,54.0,0.01,insn per cycle,ok
107.442622,nan,,,,nan,nan,62.48,stalled cycles per insn,unknown
107.442622,3429342.0,,cycles:u,cycles,7761151.0,48.0,nan,,ok
107.442622,3401.0,,branches:u,branches,9184424.0,57.0,nan,,ok
107.442622,1566.0,,branch-misses:u,branch-misses,10234508.0,63.0,46.05,of all branches,ok
107.442622,134475.0,,L1-dcache-loads:u,l1-dcache-loads,7595829.0,47.0,nan,,ok
107.442622,45866.0,,cache-references:u,cache-references,7191544.0,44.0,nan,,ok
107.442622,3763.0,,cache-misses:u,cache-misses,8041414.0,50.0,8.2,of all cache refs,ok
107.442622,2273851.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,6328212.0,39.0,66.31,frontend cycles idle,ok
118.11293,48542.0,,instructions:u,instructions,7661353.0,29.0,0.01,insn per cycle,ok
118.11293,nan,,,,nan,nan,72.81,stalled cycles per insn,unknown
118.11293,4791893.0,,cycles:u,cycles,9323322.0,35.0,nan,,ok
118.11293,5012.0,,branches:u,branches,13304274.0,50.0,nan,,ok
118.11293,2486.0,,branch-misses:u,branch-misses,17515997.0,66.0,49.6,of all branches,ok
118.11293,212243.0,,L1-dcache-loads:u,l1-dcache-loads,19587949.0,74.0,nan,,ok
118.11293,64191.0,,cache-references:u,cache-references,18855450.0,71.0,nan,,ok
118.11293,4956.0,,cache-misses:u,cache-misses,17221092.0,64.0,7.72,of all cache refs,ok
118.11293,3534532.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,4007048.0,15.0,73.76,frontend cycles idle,ok
128.94611,52292.0,,instructions:u,instructions,11727949.0,36.0,0.01,insn per cycle,ok
128.94611,nan,,,,nan,nan,66.02,stalled cycles per insn,unknown
128.94611,5566550.0,,cycles:u,cycles,10835093.0,33.0,nan,,ok
128.94611,5378.0,,branches:u,branches,14857056.0,45.0,nan,,ok
128.94611,2621.0,,branch-misses:u,branch-misses,18769792.0,57.0,48.74,of all branches,ok
128.94611,218605.0,,L1-dcache-loads:u,l1-dcache-loads,18746993.0,57.0,nan,,ok
128.94611,62086.0,,cache-references:u,cache-references,20594655.0,63.0,nan,,ok
128.94611,4359.0,,cache-misses:u,cache-misses,21669844.0,66.0,7.02,of all cache refs,ok
128.94611,3452082.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,9043422.0,27.0,62.01,frontend cycles idle,ok
139.810043,59812.0,,instructions:u,instructions,12995535.0,39.0,0.01,insn per cycle,ok
139.810043,nan,,,,nan,nan,62.79,stalled cycles per insn,unknown
139.810043,5631646.0,,cycles:u,cycles,13858934.0,42.0,nan,,ok
139.810043,5849.0,,branches:u,branches,17601582.0,54.0,nan,,ok
139.810043,2818.0,,branch-misses:u,branch-misses,20697862.0,63.0,48.18,of all branches,ok
139.810043,231342.0,,L1-dcache-loads:u,l1-dcache-loads,20620210.0,63.0,nan,,ok
139.810043,65305.0,,cache-references:u,cache-references,19632648.0,60.0,nan,,ok
139.810043,4509.0,,cache-misses:u,cache-misses,18654352.0,57.0,6.9,of all cache refs,ok
139.810043,3755335.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,7823452.0,24.0,66.68,frontend cycles idle,ok
150.69924400000002,56586.0,,instructions:u,instructions,11290962.0,34.0,0.01,insn per cycle,ok
150.69924400000002,nan,,,,nan,nan,64.33,stalled cycles per insn,unknown
150.69924400000002,5725963.0,,cycles:u,cycles,11903880.0,36.0,nan,,ok
150.69924400000002,5743.0,,branches:u,branches,16159718.0,49.0,nan,,ok
150.69924400000002,2776.0,,branch-misses:u,branch-misses,21097026.0,64.0,48.34,of all branches,ok
