timestamp_ms,value,unit,event_name,event_name_normalized,runtime_ns,enabled_pct,metric_value,metric_unit,status
10.084317,472388.0,,instructions:u,instructions,937288.0,41.0,0.53,insn per cycle,ok
10.084317,895991.0,,cycles:u,cycles,2239132.0,100.0,nan,,ok
10.084317,81562.0,,branches:u,branches,2239132.0,100.0,nan,,ok
10.084317,6577.0,,branch-misses:u,branch-misses,2239132.0,100.0,8.06,of all branches,ok
10.084317,164387.0,,L1-dcache-loads:u,l1-dcache-loads,2239132.0,100.0,nan,,ok
10.084317,23271.0,,cache-references:u,cache-references,1301844.0,58.0,nan,,ok
10.084317,nan,,cache-misses:u,cache-misses,0.0,0.0,nan,,ok
10.084317,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,0.0,nan,,ok
20.562421,64385185.0,,instructions:u,instructions,11997320.0,32.0,0.8,insn per cycle,ok
20.562421,nan,,,,nan,nan,0.0,stalled cycles per insn,unknown
20.562421,80345502.0,,cycles:u,cycles,12357512.0,33.0,nan,,ok
20.562421,6565610.0,,branches:u,branches,17787389.0,48.0,nan,,ok
20.562421,9886.0,,branch-misses:u,branch-misses,24662066.0,67.0,0.15,of all branches,ok
20.562421,153527.0,,L1-dcache-loads:u,l1-dcache-loads,24717790.0,67.0,nan,,ok
20.562421,27113.0,,cache-references:u,cache-references,24781050.0,67.0,nan,,ok
20.562421,3982.0,,cache-misses:u,cache-misses,24485288.0,66.0,14.69,of all cache refs,ok
20.562421,122283.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,8008891.0,21.0,0.15,frontend cycles idle,ok
31.11711,75833906.0,,instructions:u,instructions,13021249.0,30.0,0.78,insn per cycle,ok
31.11711,nan,,,,nan,nan,0.0,stalled cycles per insn,unknown
31.11711,96879421.0,,cycles:u,cycles,12028847.0,28.0,nan,,ok
31.11711,8428098.0,,branches:u,branches,16011366.0,37.0,nan,,ok
31.11711,4689.0,,branch-misses:u,branch-misses,21107906.0,49.0,0.06,of all branches,ok
31.11711,13463.0,,L1-dcache-loads:u,l1-dcache-loads,25043748.0,59.0,nan,,ok
31.11711,2038.0,,cache-references:u,cache-references,29006922.0,68.0,nan,,ok
31.11711,127.0,,cache-misses:u,cache-misses,30086504.0,71.0,6.23,of all cache refs,ok
31.11711,188709.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,9248352.0,21.0,0.19,frontend cycles idle,ok
41.627554999999994,75791274.0,,instructions:u,instructions,22070383.0,52.0,0.78,insn per cycle,ok
41.627554999999994,nan,,,,nan,nan,0.0,stalled cycles per insn,unknown
41.627554999999994,96973971.0,,cycles:u,cycles,19172888.0,45.0,nan,,ok
41.627554999999994,8433638.0,,branches:u,branches,23233382.0,55.0,nan,,ok
41.627554999999994,4669.0,,branch-misses:u,branch-misses,27296167.0,64.0,0.06,of all branches,ok
41.627554999999994,14443.0,,L1-dcache-loads:u,l1-dcache-loads,23305125.0,55.0,nan,,ok
41.627554999999994,2211.0,,cache-references:u,cache-references,19970856.0,47.0,nan,,ok
41.627554999999994,144.0,,cache-misses:u,cache-misses,22782702.0,53.0,6.51,of all cache refs,ok
41.627554999999994,151954.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,14768036.0,35.0,0.16,frontend cycles idle,ok
52.165824,74987988.0,,instructions:u,instructions,12955087.0,30.0,0.78,insn per cycle,ok
52.165824,nan,,,,nan,nan,0.0,stalled cycles per insn,unknown
52.165824,96150578.0,,cycles:u,cycles,16865535.0,40.0,nan,,ok
52.165824,8353071.0,,branches:u,branches,24810481.0,59.0,nan,,ok
52.165824,4614.0,,branch-misses:u,branch-misses,30021941.0,71.0,0.06,of all branches,ok
52.165824,13315.0,,L1-dcache-loads:u,l1-dcache-loads,30008108.0,71.0,nan,,ok
