timestamp_ms,value,unit,event_name,event_name_normalized,runtime_ns,enabled_pct,metric_value,metric_unit,status
10.105904,285146.0,,instructions:u,instructions,802402.0,23.0,0.16,insn per cycle,ok
10.105904,1795575.0,,cycles:u,cycles,1797429.0,52.0,nan,,ok
10.105904,90500.0,,branches:u,branches,2796240.0,81.0,nan,,ok
10.105904,6660.0,,branch-misses:u,branch-misses,3420420.0,100.0,7.36,of all branches,ok
10.105904,158843.0,,L1-dcache-loads:u,l1-dcache-loads,3420420.0,100.0,nan,,ok
10.105904,25727.0,,cache-references:u,cache-references,2618018.0,76.0,nan,,ok
10.105904,2303.0,,cache-misses:u,cache-misses,1622991.0,47.0,8.95,of all cache refs,ok
10.105904,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,0.0,nan,,ok
20.843116,nan,,instructions:u,instructions,0.0,100.0,nan,,ok
20.843116,nan,,cycles:u,cycles,0.0,100.0,nan,,ok
20.843116,nan,,branches:u,branches,0.0,100.0,nan,,ok
20.843116,nan,,branch-misses:u,branch-misses,0.0,100.0,nan,,ok
20.843116,nan,,L1-dcache-loads:u,l1-dcache-loads,0.0,100.0,nan,,ok
20.843116,nan,,cache-references:u,cache-references,0.0,100.0,nan,,ok
20.843116,nan,,cache-misses:u,cache-misses,0.0,100.0,nan,,ok
20.843116,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,0.0,nan,,ok
31.450957000000002,373169.0,,instructions:u,instructions,1337492.0,35.0,0.88,insn per cycle,ok
31.450957000000002,nan,,,,nan,nan,2.0,stalled cycles per insn,unknown
31.450957000000002,423472.0,,cycles:u,cycles,332660.0,8.0,nan,,ok
31.450957000000002,6363.0,,branches:u,branches,332660.0,8.0,nan,,ok
31.450957000000002,268.0,,branch-misses:u,branch-misses,1323945.0,34.0,4.21,of all branches,ok
31.450957000000002,398.0,,L1-dcache-loads:u,l1-dcache-loads,1602397.0,41.0,nan,,ok
31.450957000000002,5843.0,,cache-references:u,cache-references,2483600.0,64.0,nan,,ok
31.450957000000002,3345.0,,cache-misses:u,cache-misses,3488432.0,91.0,57.25,of all cache refs,ok
31.450957000000002,746620.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,1337492.0,35.0,176.31,frontend cycles idle,ok
42.125573,6213356.0,,instructions:u,instructions,3175761.0,56.0,0.57,insn per cycle,ok
42.125573,nan,,,,nan,nan,0.25,stalled cycles per insn,unknown
42.125573,10947604.0,,cycles:u,cycles,3179428.0,56.0,nan,,ok
42.125573,1164989.0,,branches:u,branches,4182120.0,74.0,nan,,ok
42.125573,319572.0,,branch-misses:u,branch-misses,4619008.0,82.0,27.43,of all branches,ok
42.125573,3351.0,,L1-dcache-loads:u,l1-dcache-loads,3557803.0,63.0,nan,,ok
42.125573,308.0,,cache-references:u,cache-references,2433701.0,43.0,nan,,ok
42.125573,558.0,,cache-misses:u,cache-misses,2430034.0,43.0,181.17,of all cache refs,ok
42.125573,1557732.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,2051659.0,36.0,14.23,frontend cycles idle,ok
53.299269,5422223.0,,instructions:u,instructions,2322711.0,53.0,0.64,insn per cycle,ok
53.299269,nan,,,,nan,nan,0.29,stalled cycles per insn,unknown
53.299269,8485558.0,,cycles:u,cycles,3322473.0,76.0,nan,,ok
53.299269,870756.0,,branches:u,branches,4326162.0,99.0,nan,,ok
53.299269,235825.0,,branch-misses:u,branch-misses,4356491.0,100.0,27.08,of all branches,ok
53.299269,3149.0,,L1-dcache-loads:u,l1-dcache-loads,3364333.0,77.0,nan,,ok
53.299269,231.0,,cache-references:u,cache-references,2033780.0,46.0,nan,,ok
53.299269,4.0,,cache-misses:u,cache-misses,1034018.0,23.0,1.73,of all cache refs,ok
53.299269,1596584.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,992158.0,22.0,18.82,frontend cycles idle,ok
64.027931,24166.0,,instructions:u,instructions,318495.0,10.0,0.06,insn per cycle,ok
64.027931,401896.0,,cycles:u,cycles,318495.0,10.0,nan,,ok
64.027931,4962.0,,branches:u,branches,318495.0,10.0,nan,,ok
64.027931,128107.0,,branch-misses:u,branch-misses,1308228.0,44.0,2581.76,of all branches,ok
64.027931,2945.0,,L1-dcache-loads:u,l1-dcache-loads,2230931.0,76.0,nan,,ok
64.027931,155.0,,cache-references:u,cache-references,2608137.0,89.0,nan,,ok
64.027931,17.0,,cache-misses:u,cache-misses,2608137.0,89.0,10.97,of all cache refs,ok
64.027931,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,0.0,nan,,ok
83.99516,5253323.0,,instructions:u,instructions,1310068.0,29.0,8.55,insn per cycle,ok
83.99516,nan,,,,nan,nan,0.31,stalled cycles per insn,unknown
83.99516,614618.0,,cycles:u,cycles,466439.0,10.0,nan,,ok
83.99516,5675.0,,branches:u,branches,466439.0,10.0,nan,,ok
83.99516,170159.0,,branch-misses:u,branch-misses,1456095.0,32.0,2998.4,of all branches,ok
83.99516,4055.0,,L1-dcache-loads:u,l1-dcache-loads,2458127.0,55.0,nan,,ok
83.99516,1032.0,,cache-references:u,cache-references,3146364.0,70.0,nan,,ok
83.99516,36.0,,cache-misses:u,cache-misses,3989993.0,89.0,3.49,of all cache refs,ok
83.99516,1605048.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,1027608.0,23.0,261.15,frontend cycles idle,ok
96.97847800000001,nan,,instructions:u,instructions,0.0,0.0,nan,,ok
96.97847800000001,51824.0,,cycles:u,cycles,459092.0,100.0,nan,,ok
96.97847800000001,594.0,,branches:u,branches,459092.0,100.0,nan,,ok
96.97847800000001,77.0,,branch-misses:u,branch-misses,459092.0,100.0,12.96,of all branches,ok
96.97847800000001,1674.0,,L1-dcache-loads:u,l1-dcache-loads,459092.0,100.0,nan,,ok
96.97847800000001,743.0,,cache-references:u,cache-references,459092.0,100.0,nan,,ok
96.97847800000001,nan,,cache-misses:u,cache-misses,0.0,0.0,nan,,ok
96.97847800000001,nan,,stalled-cycles-frontend:u,stalled-cycles-frontend,0.0,0.0,nan,,ok
107.51392999999999,7196498.0,,instructions:u,instructions,2597064.0,52.0,0.74,insn per cycle,ok
107.51392999999999,nan,,,,nan,nan,0.25,stalled cycles per insn,unknown
107.51392999999999,9760335.0,,cycles:u,cycles,3309674.0,67.0,nan,,ok
107.51392999999999,975661.0,,branches:u,branches,3352543.0,68.0,nan,,ok
107.51392999999999,266297.0,,branch-misses:u,branch-misses,3352543.0,68.0,27.29,of all branches,ok
107.51392999999999,4077.0,,L1-dcache-loads:u,l1-dcache-loads,2355531.0,47.0,nan,,ok
107.51392999999999,1714.0,,cache-references:u,cache-references,2326310.0,47.0,nan,,ok
107.51392999999999,51.0,,cache-misses:u,cache-misses,1613700.0,32.0,2.98,of all cache refs,ok
107.51392999999999,1810175.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,1594428.0,32.0,18.55,frontend cycles idle,ok
118.81389300000001,15833891.0,,instructions:u,instructions,1913352.0,18.0,0.72,insn per cycle,ok
118.81389300000001,nan,,,,nan,nan,0.25,stalled cycles per insn,unknown
118.81389300000001,21966943.0,,cycles:u,cycles,1470221.0,14.0,nan,,ok
118.81389300000001,2260993.0,,branches:u,branches,3311425.0,32.0,nan,,ok
118.81389300000001,615406.0,,branch-misses:u,branch-misses,5329851.0,51.0,27.22,of all branches,ok
118.81389300000001,3538.0,,L1-dcache-loads:u,l1-dcache-loads,6364673.0,61.0,nan,,ok
118.81389300000001,1263.0,,cache-references:u,cache-references,8400125.0,80.0,nan,,ok
118.81389300000001,80.0,,cache-misses:u,cache-misses,8861561.0,85.0,6.33,of all cache refs,ok
118.81389300000001,3940163.0,,stalled-cycles-frontend:u,stalled-cycles-frontend,2005227.0,19.0,17.94,frontend cycles idle,ok
129.729546,1922800.0,,instructions:u,instructions,1225890.0,76.0,0.66,insn per cycle,ok
129.729546,nan,,,,nan,nan,0.13,stalled cycles per insn,unknown
129.729546,2935422.0,,cycles:u,cycles,1193114.0,75.0,nan,,ok
129.729546,295454.0,,branches:u,branches,1178895.0,75.0,nan,,ok
